python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
import time:      1287 |       1287 |                       google.genai._interactions.types.url_context_result
import time:      1128 |       2415 |                     google.genai._interactions.types.url_context_result_content
import time:       820 |        820 |                       
google.genai._interactions.types.code_execution_call_arguments
import time:       883 |       1703 |                     google.genai._interactions.types.code_execution_call_content
import time:       755 |        755 |                       google.genai._interactions.types.google_search_result
import time:       838 |       1593 |                     google.genai._interactions.types.google_search_result_content
import time:       936 |        936 |                     google.genai._interactions.types.mcp_server_tool_call_content
import time:       850 |        850 |                     
google.genai._interactions.types.code_execution_result_content
import time:      1111 |       1111 |                     
google.genai._interactions.types.mcp_server_tool_result_content
import time:       916 |      23391 |                   google.genai._interactions.types.content
import time:      1212 |      24603 |                 google.genai._interactions.types.turn
import time:       561 |        561 |                 google.genai._interactions.types.model
import time:      2040 |       2040 |                 google.genai._interactions.types.usage
import time:       569 |        569 |                   google.genai._interactions.types.function_param
import time:       721 |        721 |                   google.genai._interactions.types.allowed_tools_param
import time:      1067 |       2356 |                 google.genai._interactions.types.tool_param
import time:       473 |        473 |                       google.genai._interactions.types.annotation_param
import time:       480 |        953 |                     google.genai._interactions.types.text_content_param
import time:       584 |        584 |                     google.genai._interactions.types.audio_content_param
import time:       630 |        630 |                     google.genai._interactions.types.image_content_param
import time:       919 |        919 |                     google.genai._interactions.types.video_content_param
import time:       903 |        903 |                     google.genai._interactions.types.thought_content_param
import time:       715 |        715 |                     google.genai._interactions.types.document_content_param
import time:       605 |        605 |                     google.genai._interactions.types.function_call_content_param
import time:       709 |        709 |                     
google.genai._interactions.types.function_result_content_param
import time:       567 |        567 |                     
google.genai._interactions.types.file_search_call_content_param
import time:       515 |        515 |                       
google.genai._interactions.types.url_context_call_arguments_param
import time:       520 |       1035 |                     
google.genai._interactions.types.url_context_call_content_param
import time:       654 |        654 |                     
google.genai._interactions.types.file_search_result_content_param
import time:       466 |        466 |                       
google.genai._interactions.types.google_search_call_arguments_param
import time:       544 |       1010 |                     
google.genai._interactions.types.google_search_call_content_param
import time:       484 |        484 |                       google.genai._interactions.types.url_context_result_param
import time:       534 |       1018 |                     
google.genai._interactions.types.url_context_result_content_param
import time:       456 |        456 |                       
google.genai._interactions.types.code_execution_call_arguments_param
import time:       496 |        952 |                     
google.genai._interactions.types.code_execution_call_content_param
import time:       438 |        438 |                       google.genai._interactions.types.google_search_result_param
import time:       523 |        960 |                     
google.genai._interactions.types.google_search_result_content_param
import time:       643 |        643 |                     
google.genai._interactions.types.mcp_server_tool_call_content_param
import time:       591 |        591 |                     
google.genai._interactions.types.code_execution_result_content_param
import time:       829 |        829 |                     
google.genai._interactions.types.mcp_server_tool_result_content_param
import time:       793 |      15060 |                   google.genai._interactions.types.content_param
import time:       577 |      15636 |                 google.genai._interactions.types.turn_param
import time:      1209 |       1209 |                 google.genai._interactions.types.error_event
import time:       792 |        792 |                   google.genai._interactions.types.dynamic_agent_config
import time:      1054 |       1054 |                   google.genai._interactions.types.deep_research_agent_config
import time:      2244 |       4089 |                 google.genai._interactions.types.interaction
import time:       740 |        740 |                 google.genai._interactions.types.model_param
import time:      1058 |       1058 |                 google.genai._interactions.types.usage_param
import time:       956 |        956 |                 google.genai._interactions.types.content_stop
import time:       932 |        932 |                 google.genai._interactions.types.image_config
import time:      6573 |       6573 |                 google.genai._interactions.types.content_delta
import time:      1096 |       1096 |                 google.genai._interactions.types.content_start
import time:       803 |        803 |                 google.genai._interactions.types.speech_config
import time:       449 |        449 |                 google.genai._interactions.types.thinking_level
import time:       821 |        821 |                   google.genai._interactions.types.tool_choice_config
import time:      1239 |       2060 |                 google.genai._interactions.types.generation_config
import time:       666 |        666 |                 google.genai._interactions.types.image_config_param
import time:       754 |        754 |                 google.genai._interactions.types.speech_config_param
import time:       955 |        955 |                   google.genai._interactions.types.interaction_start_event
import time:       967 |        967 |                   google.genai._interactions.types.interaction_status_update
import time:      1003 |       1003 |                   google.genai._interactions.types.interaction_complete_event
import time:       849 |       3772 |                 google.genai._interactions.types.interaction_sse_event
import time:       646 |        646 |                 google.genai._interactions.types.interaction_get_params
import time:       453 |        453 |                   google.genai._interactions.types.tool_choice_config_param
import time:       640 |       1092 |                 google.genai._interactions.types.generation_config_param
import time:       526 |        526 |                   google.genai._interactions.types.dynamic_agent_config_param
import time:       504 |        504 |                   
google.genai._interactions.types.deep_research_agent_config_param
import time:      1385 |       2414 |                 google.genai._interactions.types.interaction_create_params
import time:      1895 |     308745 |               google.genai._interactions.types
import time:       668 |        668 |                 google.genai._interactions._exceptions
import time:       797 |        797 |                 google.genai._interactions._qs
import time:       361 |        361 |                   google.genai.version
import time:       452 |        813 |                 google.genai._interactions._version
import time:       722 |        722 |                 google.genai._interactions._streaming
import time:      1468 |       1468 |                     distro.distro
import time:       925 |       2393 |                   distro
import time:      1782 |       1782 |                   google.genai._interactions._response
import time:       726 |        726 |                   google.genai._interactions._utils._json
import time:       333 |        333 |                   httpx_aiohttp
import time:      4129 |       9360 |                 google.genai._interactions._base_client
import time:       631 |        631 |                 google.genai._interactions._client_adapter
import time:       863 |      13851 |               google.genai._interactions._client
import time:       518 |        518 |               google.genai._interactions._utils._logs
import time:       541 |        541 |               google.genai._interactions._utils._resources_proxy
import time:       609 |     324262 |             google.genai._interactions
import time:        27 |     324288 |           google.genai._interactions.types
import time:       819 |     325107 |         google.genai.interactions
import time:       569 |        569 |             pydantic.alias_generators
import time:      2191 |       2759 |           google.genai._common
import time:       448 |        448 |             google.genai._base_transformers
import time:       939 |       1387 |           google.genai._operations_converters
import time:       388 |        388 |           mcp
import time:       670 |        670 |                 multidict._abc
import time:       591 |        591 |                     multidict._multidict_base
import time:      1626 |       2216 |                   multidict._multidict
import time:       462 |       2677 |                 multidict._compat
import time:       618 |       3964 |               multidict
import time:       912 |       4876 |             aiohttp.hdrs
import time:      1768 |       1768 |                       yarl._quoting_c
import time:       490 |       2258 |                     yarl._quoting
import time:       689 |       2947 |                   yarl._quoters
import time:       894 |       3841 |                 yarl._query
import time:       630 |        630 |                     propcache
import time:      1956 |       1956 |                       propcache._helpers_c
import time:       753 |       2709 |                     propcache._helpers
import time:       559 |       3897 |                   propcache.api
import time:       805 |        805 |                   yarl._parse
import time:       498 |        498 |                   yarl._path
import time:      2151 |       7350 |                 yarl._url
import time:       637 |      11827 |               yarl
import time:       984 |        984 |                   aiohttp.typedefs
import time:      1181 |       2165 |                 aiohttp.http_exceptions
import time:      1554 |       1554 |                     aiohttp.client_exceptions
import time:      1177 |       1177 |                       netrc
import time:       699 |        699 |                       aiohttp.log
import time:      6566 |       8442 |                     aiohttp.helpers
import time:       796 |        796 |                     aiohttp.tcp_helpers
import time:      1048 |      11839 |                   aiohttp.base_protocol
import time:       306 |        306 |                     brotlicffi
import time:       808 |       1113 |                   aiohttp.compression_utils
import time:      2041 |       2041 |                       http.cookies
import time:      1275 |       3316 |                     aiohttp.abc
import time:      1570 |       1570 |                     aiohttp._http_writer
import time:      1071 |       5956 |                   aiohttp.http_writer
import time:      1304 |       1304 |                   aiohttp.streams
import time:       469 |        469 |                     backports_abc
import time:      2792 |       3261 |                   aiohttp._http_parser
import time:      2930 |      26402 |                 aiohttp.http_parser
import time:       490 |        490 |                     aiohttp._websocket
import time:      1313 |       1313 |                     aiohttp._websocket.models
import time:      1480 |       1480 |                     aiohttp._websocket.mask
import time:      1353 |       4635 |                   aiohttp._websocket.helpers
import time:       313 |        313 |                       backports_abc
import time:      1790 |       2103 |                     aiohttp._websocket.reader_c
import time:       528 |       2630 |                   aiohttp._websocket.reader
import time:       679 |        679 |                   aiohttp._websocket.writer
import time:       827 |       8769 |                 aiohttp.http_websocket
import time:       690 |      38024 |               aiohttp.http
import time:      2481 |       2481 |               aiohttp.payload
import time:      2305 |       2305 |                 aiohttp.multipart
import time:       735 |        735 |                 aiohttp.formdata
import time:      4062 |       7101 |               aiohttp.client_reqrep
import time:      1836 |       1836 |               aiohttp.client_ws
import time:       949 |        949 |                     aiohappyeyeballs._staggered
import time:       568 |        568 |                     aiohappyeyeballs.types
import time:       824 |       2340 |                   aiohappyeyeballs.impl
import time:       749 |        749 |                   aiohappyeyeballs.utils
import time:       754 |       3842 |                 aiohappyeyeballs
import time:       769 |        769 |                 aiohttp.client_proto
import time:       307 |        307 |                   aiodns
import time:       740 |       1046 |                 aiohttp.resolver
import time:    581061 |     586717 |               aiohttp.connector
import time:      2375 |       2375 |               aiohttp.cookiejar
import time:      1904 |       1904 |                     frozenlist._frozenlist
import time:       866 |       2769 |                   frozenlist
import time:      1022 |       3790 |                 aiosignal
import time:     13300 |      17090 |               aiohttp.tracing
import time:      3554 |     671003 |             aiohttp.client
import time:      1483 |       1483 |             aiohttp.payload_streamer
import time:       889 |     678250 |           aiohttp
import time:   1239367 |    1922149 |         google.genai.types
import time:      1213 |       1213 |             google.auth.version
import time:       878 |        878 |               google.auth.environment_vars
import time:      3414 |       3414 |               google.auth.exceptions
import time:      3143 |       3143 |                 google.auth.transport
import time:      1240 |       1240 |                 google.auth._helpers
import time:      1792 |       6174 |               google.auth.transport._http_client
import time:      1672 |      12136 |             google.auth._default
import time:      1377 |      14725 |           google.auth
import time:       949 |        949 |               certifi.core
import time:      1096 |       2044 |             certifi
import time:      1010 |       1010 |               google.auth.metrics
import time:       871 |        871 |               google.auth._credentials_base
import time:      2639 |       2639 |               google.auth._refresh_worker
import time:      1745 |       6263 |             google.auth.credentials
import time:      1189 |       1189 |               tenacity._utils
import time:      1707 |       1707 |               tenacity.retry
import time:      1194 |       1194 |               tenacity.nap
import time:      1193 |       1193 |               tenacity.stop
import time:      1317 |       1317 |               tenacity.wait
import time:       888 |        888 |               tenacity.before
import time:       792 |        792 |               tenacity.after
import time:       778 |        778 |               tenacity.before_sleep
import time:      1216 |       1216 |               tornado
import time:      1760 |       1760 |                 tenacity.asyncio.retry
import time:      2514 |       4273 |               tenacity.asyncio
import time:      2235 |       2235 |                         tornado.speedups
import time:      1819 |       4054 |                       tornado.util
import time:      1863 |       5917 |                     tornado.escape
import time:       553 |        553 |                       _curses
import time:      1176 |       1729 |                     curses
import time:      1176 |       8821 |                   tornado.log
import time:      1389 |      10210 |                 tornado.concurrent
import time:      2275 |       2275 |                 tornado.ioloop
import time:      3528 |      16012 |               tenacity.tornadoweb
import time:      7840 |      38395 |             tenacity
import time:       762 |        762 |                 websockets.imports
import time:       520 |        520 |                 websockets.version
import time:      1032 |       2313 |               websockets
import time:      1530 |       3843 |             google.genai.errors
import time:       670 |        670 |               websockets.asyncio
import time:      1287 |       1287 |                 websockets.datastructures
import time:      1187 |       1187 |                     websockets.typing
import time:      3027 |       3027 |                     websockets.speedups
import time:      1401 |       1401 |                       websockets.extensions.base
import time:      1108 |       2508 |                     websockets.extensions
import time:      4051 |      10772 |                   websockets.frames
import time:      4261 |       4261 |                   websockets.http11
import time:      3303 |      18335 |                 websockets.exceptions
import time:      2896 |       2896 |                 websockets.headers
import time:       623 |        623 |                   websockets.streams
import time:      1679 |       2301 |                 websockets.protocol
import time:      1825 |       1825 |                 websockets.uri
import time:       841 |        841 |                 websockets.utils
import time:      1343 |      28826 |               websockets.client
import time:      1382 |       1382 |               websockets.extensions.permessage_deflate
import time:      2281 |       2281 |               websockets.proxy
import time:      1009 |       1009 |               websockets.asyncio.compatibility
import time:      2477 |       2477 |                 websockets.asyncio.messages
import time:      2180 |       4656 |               websockets.asyncio.connection
import time:       696 |        696 |               python_socks
import time:      2233 |      41750 |             websockets.asyncio.client
import time:      4668 |      96961 |           google.genai._api_client
import time:      1300 |       1300 |           google.genai._base_url
import time:     22959 |      22959 |           google.genai._replay_api_client
import time:      3467 |       3467 |             google.genai._api_module
import time:       666 |        666 |                   mcp
import time:        53 |        718 |                 mcp.types
import time:      1108 |       1826 |               google.genai._mcp_utils
import time:       574 |        574 |                 mcp
import time:      3277 |       3850 |               google.genai._transformers
import time:       974 |        974 |               google.genai._adapters
import time:       635 |        635 |               mcp
import time:      2982 |      10265 |             google.genai._extra_utils
import time:      1629 |       1629 |             google.genai.pagers
import time:      3685 |      19045 |           google.genai.batches
import time:      3207 |       3207 |           google.genai.caches
import time:      3708 |       3708 |             google.genai.models
import time:      1709 |       5417 |           google.genai.chats
import time:      1168 |       1168 |             google.genai.documents
import time:      1704 |       2871 |           google.genai.file_search_stores
import time:      1583 |       1583 |           google.genai.files
import time:      1182 |       1182 |             google.genai._live_converters
import time:      1071 |       1071 |             google.genai.live_music
import time:      2454 |       2454 |                   urllib3.exceptions
import time:      1070 |       1070 |                           urllib3.util.timeout
import time:      1721 |       2790 |                         urllib3.util.connection
import time:       839 |        839 |                           urllib3.util.util
import time:       584 |        584 |                           brotlicffi
import time:      1963 |       3386 |                         urllib3.util.request
import time:       946 |        946 |                         urllib3.util.response
import time:      3369 |       3369 |                         urllib3.util.retry
import time:     17750 |      17750 |                           urllib3.util.url
import time:      1100 |       1100 |                           urllib3.util.ssltransport
import time:      1793 |      20642 |                         urllib3.util.ssl_
import time:       988 |        988 |                         urllib3.util.wait
import time:      1144 |      33262 |                       urllib3.util
import time:        96 |      33358 |                     urllib3.util.connection
import time:      2173 |      35530 |                   urllib3._base_connection
import time:      2302 |       2302 |                   urllib3._collections
import time:       858 |        858 |                   urllib3._version
import time:       631 |        631 |                         urllib3.fields
import time:       644 |       1275 |                       urllib3.filepost
import time:      1032 |       1032 |                         brotlicffi
import time:       917 |        917 |                           urllib3.http2
import time:       988 |        988 |                           urllib3.http2.probe
import time:       829 |        829 |                           urllib3.util.ssl_match_hostname
import time:      2534 |       5267 |                         urllib3.connection
import time:      2692 |       8990 |                       urllib3.response
import time:       932 |      11196 |                     urllib3._request_methods
import time:       829 |        829 |                     urllib3.util.proxy
import time:      1300 |      13324 |                   urllib3.connectionpool
import time:      1892 |       1892 |                   urllib3.poolmanager
import time:      1929 |      58287 |                 urllib3
import time:       914 |        914 |                         chardet.enums
import time:      1646 |       1646 |                         chardet.charsetprober
import time:      1344 |       3903 |                       chardet.charsetgroupprober
import time:       852 |        852 |                         chardet.codingstatemachine
import time:       769 |        769 |                         chardet.escsm
import time:      1309 |       2929 |                       chardet.escprober
import time:       656 |        656 |                       chardet.latin1prober
import time:       703 |        703 |                           chardet.mbcssm
import time:       729 |       1432 |                         chardet.utf8prober
import time:       529 |        529 |                           chardet.mbcharsetprober
import time:       899 |        899 |                             chardet.euctwfreq
import time:       948 |        948 |                             chardet.euckrfreq
import time:      1139 |       1139 |                             chardet.gb2312freq
import time:      1021 |       1021 |                             chardet.big5freq
import time:       891 |        891 |                             chardet.jisfreq
import time:       862 |       5759 |                           chardet.chardistribution
import time:      1203 |       1203 |                           chardet.jpcntx
import time:       742 |       8232 |                         chardet.sjisprober
import time:      1593 |       1593 |                         chardet.eucjpprober
import time:      2160 |       2160 |                         chardet.gb2312prober
import time:      1071 |       1071 |                         chardet.euckrprober
import time:       905 |        905 |                         chardet.cp949prober
import time:      1098 |       1098 |                         chardet.big5prober
import time:       998 |        998 |                         chardet.euctwprober
import time:       890 |      18376 |                       chardet.mbcsgroupprober
import time:       951 |        951 |                         chardet.hebrewprober
import time:      1077 |       1077 |                           chardet.sbcharsetprober
import time:      1973 |       3049 |                         chardet.langbulgarianmodel
import time:      1071 |       1071 |                         chardet.langgreekmodel
import time:       984 |        984 |                         chardet.langhebrewmodel
import time:      1291 |       1291 |                         chardet.langrussianmodel
import time:      1135 |       1135 |                         chardet.langthaimodel
import time:      1788 |       1788 |                         chardet.langturkishmodel
import time:      1036 |      11302 |                       chardet.sbcsgroupprober
import time:      1740 |      38904 |                     chardet.universaldetector
import time:       976 |        976 |                     chardet.version
import time:       398 |        398 |                     simplejson
import time:      1527 |      41803 |                   requests.compat
import time:      1513 |      43315 |                 requests.exceptions
import time:      3854 |       3854 |                 requests.packages
import time:       777 |        777 |                   requests.certs
import time:       780 |        780 |                   requests.__version__
import time:      2289 |       2289 |                   requests._internal_utils
import time:      1243 |       1243 |                   requests.cookies
import time:       780 |        780 |                   requests.structures
import time:      1613 |       7480 |                 requests.utils
import time:       903 |        903 |                       requests.auth
import time:       872 |        872 |                           stringprep
import time:       862 |       1733 |                         encodings.idna
import time:       656 |        656 |                         requests.hooks
import time:      1069 |       1069 |                         requests.status_codes
import time:      1205 |       4661 |                       requests.models
import time:       697 |        697 |                         urllib3.contrib
import time:      1322 |       1322 |                         socks
import time:      1344 |       3362 |                       urllib3.contrib.socks
import time:    363342 |     372267 |                     requests.adapters
import time:      2282 |     374549 |                   requests.sessions
import time:      1040 |     375588 |                 requests.api
import time:      1999 |     490521 |               requests
import time:      1055 |       1055 |                 google.auth._agent_identity_utils
import time:      1804 |       2859 |               google.auth.transport._mtls_helper
import time:       821 |        821 |               google.oauth2
import time:       573 |        573 |                 google.auth._constants
import time:       762 |        762 |                     google.auth.crypt.base
import time:      1348 |       1348 |                           cryptography.utils
import time:       951 |        951 |                           cryptography.__about__
import time:       733 |       3031 |                         cryptography
import time:       755 |        755 |                             cryptography.hazmat
import time:       876 |       1630 |                           cryptography.hazmat.bindings
import time:      3175 |       3175 |                           _cffi_backend
import time:      3083 |       7887 |                         cryptography.hazmat.bindings._rust
import time:      1007 |      11925 |                       cryptography.exceptions
import time:       788 |        788 |                       cryptography.hazmat.backends
import time:       606 |        606 |                       cryptography.hazmat.primitives
import time:      1164 |       1164 |                       cryptography.hazmat.primitives.hashes
import time:      1573 |       1573 |                         cryptography.hazmat.primitives._serialization
import time:       752 |        752 |                         cryptography.hazmat.primitives.serialization.base
import time:      1042 |       1042 |                           cryptography.hazmat.primitives.asymmetric
import time:       734 |        734 |                             cryptography.hazmat.primitives.asymmetric.utils
import time:      1324 |       2057 |                           cryptography.hazmat.primitives.asymmetric.dsa
import time:      1051 |       1051 |                             cryptography.hazmat._oid
import time:      1428 |       2478 |                           cryptography.hazmat.primitives.asymmetric.ec
import time:       694 |        694 |                           cryptography.hazmat.primitives.asymmetric.ed25519
import time:       542 |        542 |                             cryptography.hazmat.primitives._asymmetric
import time:       736 |        736 |                             cryptography.hazmat.primitives.asymmetric.rsa
import time:       757 |       2033 |                           cryptography.hazmat.primitives.asymmetric.padding
import time:       923 |        923 |                             cryptography.hazmat.primitives._cipheralgorithm
import time:       454 |        454 |                                       cryptography.hazmat.decrepit
import time:       641 |       1094 |                                     cryptography.hazmat.decrepit.ciphers
import time:       867 |       1961 |                                   cryptography.hazmat.decrepit.ciphers.algorithms
import time:       639 |       2600 |                                 cryptography.hazmat.primitives.ciphers.algorithms
import time:       870 |       3469 |                               cryptography.hazmat.primitives.ciphers.modes
import time:      1331 |       4800 |                             cryptography.hazmat.primitives.ciphers.base
import time:       624 |       6346 |                           cryptography.hazmat.primitives.ciphers
import time:      1797 |       1797 |                             bcrypt._bcrypt
import time:      1200 |       2996 |                           bcrypt
import time:      4027 |      21670 |                         cryptography.hazmat.primitives.serialization.ssh
import time:       794 |      24788 |                       cryptography.hazmat.primitives.serialization
import time:      1542 |       1542 |                         cryptography.x509.certificate_transparency
import time:       603 |        603 |                               cryptography.x509.oid
import time:     13108 |      13711 |                             cryptography.x509.name
import time:      1012 |      14723 |                           cryptography.x509.general_name
import time:       815 |      15537 |                         cryptography.x509.verification
import time:       881 |        881 |                           cryptography.hazmat.primitives.asymmetric.ed448
import time:       780 |        780 |                           cryptography.hazmat.primitives.asymmetric.x448
import time:       617 |        617 |                           cryptography.hazmat.primitives.asymmetric.x25519
import time:       640 |        640 |                             cryptography.hazmat.primitives.asymmetric.dh
import time:      1004 |       1644 |                           cryptography.hazmat.primitives.asymmetric.types
import time:       705 |        705 |                             cryptography.hazmat.primitives.constant_time
import time:      2858 |       3563 |                           cryptography.x509.extensions
import time:      1666 |       9148 |                         cryptography.x509.base
import time:      1551 |      27776 |                       cryptography.x509
import time:       707 |        707 |                             cryptography.hazmat.bindings.openssl
import time:       858 |        858 |                               cryptography.hazmat.bindings.openssl._conditional
import time:      2493 |       3350 |                             cryptography.hazmat.bindings.openssl.binding
import time:      1411 |       5467 |                           cryptography.hazmat.backends.openssl.backend
import time:      1263 |       6729 |                         cryptography.hazmat.backends.openssl
import time:        23 |       6752 |                       cryptography.hazmat.backends.openssl.backend
import time:      1357 |      75153 |                     google.auth.crypt.es
import time:       767 |        767 |                     google.auth.crypt.es256
import time:       970 |        970 |                       google.auth.crypt._cryptography_rsa
import time:       849 |        849 |                             pyasn1
import time:       810 |       1659 |                           pyasn1.codec
import time:       771 |       2429 |                         pyasn1.codec.der
import time:       548 |        548 |                           pyasn1.codec.cer
import time:       793 |        793 |                             pyasn1.error
import time:       623 |        623 |                             pyasn1.codec.ber
import time:       710 |        710 |                                   pyasn1.compat
import time:       749 |       1459 |                                 pyasn1.compat.octets
import time:      1202 |       2661 |                               pyasn1.debug
import time:       475 |        475 |                                 pyasn1.type
import time:       504 |        504 |                                   pyasn1.compat.calling
import time:       492 |        492 |                                     pyasn1.type.error
import time:       927 |       1419 |                                   pyasn1.type.constraint
import time:       771 |        771 |                                   pyasn1.type.tag
import time:       606 |        606 |                                   pyasn1.type.tagmap
import time:      1230 |       4527 |                                 pyasn1.type.base
import time:       525 |       5527 |                               pyasn1.codec.ber.eoo
import time:       679 |        679 |                               pyasn1.compat.integer
import time:       620 |        620 |                                   pyasn1.compat.binary
import time:       976 |        976 |                                   pyasn1.type.namedtype
import time:       875 |        875 |                                   pyasn1.type.namedval
import time:      2808 |       5278 |                                 pyasn1.type.univ
import time:      1522 |       6800 |                               pyasn1.type.char
import time:       700 |        700 |                                 pyasn1.compat.dateandtime
import time:       631 |        631 |                                 pyasn1.compat.string
import time:      1443 |       2773 |                               pyasn1.type.useful
import time:      3607 |      22044 |                             pyasn1.codec.ber.decoder
import time:       962 |      24422 |                           pyasn1.codec.cer.decoder
import time:       803 |      25772 |                         pyasn1.codec.der.decoder
import time:      1063 |       1063 |                         pyasn1_modules
import time:       967 |        967 |                         pyasn1_modules.pem
import time:       665 |        665 |                           pyasn1.type.opentype
import time:     30224 |      30888 |                         pyasn1_modules.rfc2459
import time:     17154 |      17154 |                           pyasn1_modules.rfc2251
import time:      2217 |      19371 |                         pyasn1_modules.rfc5208
import time:       829 |        829 |                               rsa.common
import time:       446 |        446 |                                 rsa.transform
import time:       764 |       1209 |                               rsa.randnum
import time:      1050 |       3088 |                             rsa.prime
import time:       680 |        680 |                             rsa.pem
import time:       622 |        622 |                             rsa.core
import time:      1461 |       5850 |                           rsa.key
import time:      1391 |       1391 |                           rsa.pkcs1
import time:      1353 |       8593 |                         rsa
import time:      1128 |      90207 |                       google.auth.crypt._python_rsa
import time:       876 |      92053 |                     google.auth.crypt.rsa
import time:       643 |     169376 |                   google.auth.crypt
import time:       509 |     169885 |                 google.auth._service_account_info
import time:      1591 |       1591 |                   google.auth._exponential_backoff
import time:       941 |        941 |                   google.auth.transport.mtls
import time:      2211 |       4741 |                 google.auth.iam
import time:      1224 |       1224 |                   google.auth._cache
import time:      1869 |       3093 |                 google.auth.jwt
import time:      1214 |       1214 |                 google.oauth2._client
import time:      1255 |     180759 |               google.oauth2.service_account
import time:      1648 |     676606 |             google.auth.transport.requests
import time:       620 |        620 |             mcp
import time:      2024 |     681501 |           google.genai.live
import time:      1425 |       1425 |           google.genai.operations
import time:       938 |        938 |             google.genai._tokens_converters
import time:      1227 |       2165 |           google.genai.tokens
import time:      1646 |       1646 |           google.genai.tunings
import time:      1252 |       1252 |               google.genai._interactions._resource
import time:      2651 |       3903 |             google.genai._interactions.resources.interactions
import time:      1050 |       4952 |           google.genai._interactions.resources
import time:     20410 |     880162 |         google.genai.client
import time:       833 |    3128249 |       google.genai
import time:       791 |    3129621 |     besx.infrastructure.llm.gemini_analyzer
import time:       816 |    3130436 |   besx.infrastructure.ui.streamlit.pages.step_comparison
import time:       885 |        885 |       tests
import time:      1606 |       2491 |     tests.test_engine_validation
import time:      1225 |       3716 |   besx.infrastructure.ui.streamlit.pages.step_settings
import time:     59822 |      59822 |   streamlit.emojis
2026-05-04 19:00:55.213 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.214 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.725 WARNING streamlit: 
  [33m[1mWarning:[0m to view a Streamlit app on a browser, use Streamlit in a file and
  run it with the following command:

    streamlit run [FILE_NAME] [ARGUMENTS]
2026-05-04 19:00:55.725 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.725 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.725 WARNING streamlit.runtime.state.session_state_proxy: Session state does not function when 
running a script without `streamlit run`
2026-05-04 19:00:55.725 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.725 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.725 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.726 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.726 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
ScriptRunContext! This warning can be ignored when running in bare mode.
2026-05-04 19:00:55.727 WARNING streamlit.runtime.scriptrunner_utils.script_run_context: Thread 'MainThread': missing 
