"Time","Math1","Vm1:Measured voltage","Gain1","C-Script:2","C-Script:1","Integrator"
2336700,17,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2337000,22,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2337300,3,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2337600,8,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2337900,13,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2338200,18,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2338500,23,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2338800,4,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2339100,9,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2339400,14,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2339700,19,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2340000,0,1039.9481384120686,59520.000050000002,0,0,0.80185621892176273
2340300,5,1039.9481384120686,59520.000050000002,0,0,0.80185621892176273
2340600,10,1039.9481384120686,59520.000050000002,0,0,0.80185621892176273
2340900,15,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2341200,20,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2341500,1,1039.9481384120686,58679.999980000001,0,0,0.80185621892176273
2341800,6,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2342100,11,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2342400,16,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2342700,21,1039.9481384120686,62040.000050000002,0,0,0.80185621892176273
2343000,2,1039.9481384120686,62040.000050000002,0,0,0.80185621892176273
2343300,7,1039.9481384120686,62040.000050000002,0,0,0.80185621892176273
2343600,12,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2343900,17,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2344200,22,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2344500,3,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2344800,8,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2345100,13,1039.9481384120686,60359.999980000001,0,0,0.80185621892176273
2345400,18,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2345700,23,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2346000,4,1039.9481384120686,58680.000050000002,0,0,0.80185621892176273
2346300,9,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2346600,14,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2346900,19,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2347200,0,1039.9481384120686,56999.999980000001,0,0,0.80185621892176273
2347500,5,1039.9481384120686,56999.999980000001,0,0,0.80185621892176273
2347800,10,1039.9481384120686,56999.999980000001,0,0,0.80185621892176273
2348100,15,1039.9481384120686,57840.000050000002,0,0,0.80185621892176273
2348400,20,1039.9481384120686,57840.000050000002,0,0,0.80185621892176273
2348700,1,1039.9481384120686,57840.000050000002,0,0,0.80185621892176273
2349000,6,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2349300,11,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2349600,16,1039.9481384120686,59519.999980000001,0,0,0.80185621892176273
2349900,21,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2350200,2,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2350500,7,1039.9481384120686,57839.999980000001,0,0,0.80185621892176273
2350800,12,1039.9481384120686,61200.000050000002,0,0,0.80185621892176273
2351100,17,1039.9481384120686,61200.000050000002,0,0,0.80185621892176273
2351400,22,1039.9481384120686,61200.000050000002,0,0,0.80185621892176273
2351700,3,1039.9481384120686,67919.999979999993,0,0,0.80185621892176273
2352000,8,1039.9481384120686,67919.999979999993,0,0,0.80185621892176273
2352300,13,1039.9481384120686,67919.999979999993,0,0,0.80185621892176273
2352600,18,1039.9481384120686,78839.999979999993,0,0,0.80185621892176273
2352900,23,1039.9481384120686,78839.999979999993,0,0,0.80185621892176273
2353200,4,1039.9481384120686,78839.999979999993,0,0,0.80185621892176273
2353500,9,1039.9481384120686,97320.000029999996,0,0,0.80185621892176273
2353800,14,1039.9481384120686,97320.000029999996,0,0,0.80185621892176273
2354100,19,1039.9481384120686,97320.000029999996,0,0,0.80185621892176273
2354400,0,1039.9481384120686,111600,0,0,0.80185621892176273
2354700,5,1039.9481384120686,111600,0,0,0.80185621892176273
2355000,10,1039.9481384120686,111600,0,0,0.80185621892176273
2355300,15,1039.9481384120686,113280,0,0,0.80185621892176273
2355600,20,1039.9481384120686,113280,0,0,0.80185621892176273
2355900,1,1039.9481384120686,113280,0,0,0.80185621892176273
2356200,6,1039.9481384120686,145200,0,0,0.80185621892176273
2356500,11,1039.9481384120686,145200,0,0,0.80185621892176273
2356800,16,1039.9481384120686,145200,0,0,0.80185621892176273
2357100,21,1039.9481384120686,152760,0,0,0.80185621892176273
2357400,2,1039.9481384120686,152760,0,0,0.80185621892176273
2357700,7,1039.9481384120686,152760,0,0,0.80185621892176273
2358000,12,1039.9481384120686,162000,0,0,0.80185621892176273
2358300,17,1039.9481384120686,162000,0,0,0.80185621892176273
2358600,22,1039.9481384120686,162000,0,0,0.80185621892176273
2358900,3,1039.9481384120686,161160,0,0,0.80185621892176273
2359200,8,1039.9481384120686,161160,0,0,0.80185621892176273
2359500,13,1039.9481384120686,161160,0,0,0.80185621892176273
2359800,18,1039.9481384120686,160320,0,0,0.80185621892176273
2360100,23,1039.9481384120686,160320,0,0,0.80185621892176273
2360400,4,1039.9481384120686,160320,0,0,0.80185621892176273
2360700,9,1039.9481384120686,162000,0,0,0.80185621892176273
2361000,14,1039.9481384120686,162000,0,0,0.80185621892176273
2361300,19,1039.9481384120686,162000,0,0,0.80185621892176273
2361600,0,1039.9481384120686,162000,0,0,0.80185621892176273
2361900,5,1039.9481384120686,162000,0,0,0.80185621892176273
2362200,10,1039.9481384120686,162000,0,0,0.80185621892176273
2362500,15,1039.9481384120686,162000,0,0,0.80185621892176273
2362800,20,1039.9481384120686,162000,0,0,0.80185621892176273
2363100,1,1039.9481384120686,162000,0,0,0.80185621892176273
2363400,6,1039.9481384120686,162000,0,0,0.80185621892176273
2363700,11,1039.9481384120686,162000,0,0,0.80185621892176273
2364000,16,1039.9481384120686,162000,0,0,0.80185621892176273
2364300,21,1039.9481384120686,149400,0,0,0.80185621892176273
2364600,2,1039.9481384120686,149400,0,0,0.80185621892176273
2364900,7,1039.9481384120686,149400,0,0,0.80185621892176273
2365200,12,1039.9481384120686,144360,0,0,0.80185621892176273
2365500,17,1039.9481384120686,144360,0,0,0.80185621892176273
2365800,22,1039.9481384120686,144360,0,0,0.80185621892176273
2366100,3,1039.9481384120686,162000,0,0,0.80185621892176273
2366400,8,1039.9481384120686,162000,0,0,0.80185621892176273
2366700,13,1039.9481384120686,162000,0,0,0.80185621892176273
2367000,18,1039.9481384120686,162000,0,0,0.80185621892176273
2367300,23,1039.9481384120686,162000,0,0,0.80185621892176273
2367600,4,1039.9481384120686,162000,0,0,0.80185621892176273
2367900,9,1039.9481384120686,162000,0,0,0.80185621892176273
2368200,14,1039.9481384120686,162000,0,0,0.80185621892176273
2368500,19,1039.9481384120686,162000,0,0,0.80185621892176273
2368800,0,1039.9481384120686,162000,0,0,0.80185621892176273
2369100,5,1039.9481384120686,162000,0,0,0.80185621892176273
2369400,10,1039.9481384120686,162000,0,0,0.80185621892176273
2369700,15,1039.9481384120686,162000,0,0,0.80185621892176273
2370000,20,1039.9481384120686,162000,0,0,0.80185621892176273
2370300,1,1039.9481384120686,162000,0,0,0.80185621892176273
2370600,6,1039.9481384120686,160320,0,0,0.80185621892176273
2370900,11,1039.9481384120686,160320,0,0,0.80185621892176273
2371200,16,1039.9481384120686,160320,0,0,0.80185621892176273
2371500,21,1039.9481384120686,162000,0,0,0.80185621892176273
2371800,2,1039.9481384120686,162000,0,0,0.80185621892176273
2372100,7,1039.9481384120686,162000,0,0,0.80185621892176273
2372400,12,1039.9481384120686,162000,0,0,0.80185621892176273
2372700,17,1039.9481384120686,162000,0,0,0.80185621892176273
2373000,22,1039.9481384120686,162000,0,0,0.80185621892176273
2373300,3,1039.9481384120686,159480,0,0,0.80185621892176273
2373600,8,1039.9481384120686,159480,0,0,0.80185621892176273
2373900,13,1039.9481384120686,159480,0,0,0.80185621892176273
2374200,18,1039.9481384120686,159480,0,0,0.80185621892176273
2374500,23,1039.9481384120686,159480,0,0,0.80185621892176273
2374800,4,1039.9481384120686,159480,0,0,0.80185621892176273
2375100,9,1039.9481384120686,159480,0,0,0.80185621892176273
2375400,14,1039.9481384120686,159480,0,0,0.80185621892176273
2375700,19,1039.9481384120686,159480,0,0,0.80185621892176273
2376000,0,1039.9481384120686,162000,0,0,0.80185621892176273
2376300,5,1039.9481384120686,162000,0,0,0.80185621892176273
2376600,10,1039.9481384120686,162000,0,0,0.80185621892176273
2376900,15,1039.9481384120686,160320,0,0,0.80185621892176273
2377200,20,1039.9481384120686,160320,0,0,0.80185621892176273
2377500,1,1039.9481384120686,160320,0,0,0.80185621892176273
2377800,6,1039.9481384120686,160320,0,0,0.80185621892176273
2378100,11,1039.9481384120686,160320,0,0,0.80185621892176273
2378400,16,1039.9481384120686,160320,0,0,0.80185621892176273
2378700,21,1039.9481384120686,160320,0,0,0.80185621892176273
2379000,2,1039.9481384120686,160320,0,0,0.80185621892176273
2379300,7,1039.9481384120686,160320,0,0,0.80185621892176273
2379600,12,1039.9481384120686,161160,0,0,0.80185621892176273
2379900,17,1039.9481384120686,161160,0,0,0.80185621892176273
2380200,22,1039.9481384120686,161160,0,0,0.80185621892176273
2380500,3,1039.9481384120686,162000,0,0,0.80185621892176273
2380800,8,1039.9481384120686,162000,0,0,0.80185621892176273
2381100,13,1039.9481384120686,162000,0,0,0.80185621892176273
2381400,18,1039.9481384120686,162000,0,0,0.80185621892176273
2381700,23,1039.9481384120686,162000,0,0,0.80185621892176273
2382000,4,1039.9481384120686,162000,0,0,0.80185621892176273
2382300,9,1039.9481384120686,162000,0,0,0.80185621892176273
2382600,14,1039.9481384120686,162000,0,0,0.80185621892176273
2382900,19,1039.9481384120686,162000,0,0,0.80185621892176273
2383200,0,1039.9481384120686,162000,0,0,0.80185621892176273
2383500,5,1039.9481384120686,162000,0,0,0.80185621892176273
2383800,10,1039.9481384120686,162000,0,0,0.80185621892176273
2384100,15,1039.9481384120686,162000,0,0,0.80185621892176273
2384400,20,1039.9481384120686,162000,0,0,0.80185621892176273
2384700,1,1039.9481384120686,162000,0,0,0.80185621892176273
2385000,6,1039.9481384120686,162000,0,0,0.80185621892176273
2385300,11,1039.9481384120686,162000,0,0,0.80185621892176273
2385600,16,1039.9481384120686,162000,0,0,0.80185621892176273
2385900,21,1039.9481384120686,162000,0,0,0.80185621892176273
2386200,2,1039.9481384120686,162000,0,0,0.80185621892176273
2386500,7,1039.9481384120686,162000,0,0,0.80185621892176273
2386800,12,1039.9481384120686,162000,0,0,0.80185621892176273
2387100,17,1039.9481384120686,162000,0,0,0.80185621892176273
2387400,22,1039.9481384120686,162000,0,0,0.80185621892176273
2387700,3,1039.9481384120686,162000,0,0,0.80185621892176273
2388000,8,1039.9481384120686,162000,0,0,0.80185621892176273
2388300,13,1039.9481384120686,162000,0,0,0.80185621892176273
2388600,18,1039.9481384120686,162000,0,0,0.80185621892176273
2388900,23,1039.9481384120686,162000,0,0,0.80185621892176273
2389200,4,1039.9481384120686,162000,0,0,0.80185621892176273
2389500,9,1039.9481384120686,159480,0,0,0.80185621892176273
2389800,14,1039.9481384120686,159480,0,0,0.80185621892176273
2390100,19,1039.9481384120686,159480,0,0,0.80185621892176273
2390400,0,1039.9481384120686,151080,0,0,0.80185621892176273
2390700,5,1039.9481384120686,151080,0,0,0.80185621892176273
2391000,10,1039.9481384120686,151080,0,0,0.80185621892176273
2391300,15,1039.9481384120686,133440,0,0,0.80185621892176273
2391600,20,1039.9481384120686,133440,0,0,0.80185621892176273
2391900,1,1039.9481384120686,133440,0,0,0.80185621892176273
2392200,6,1039.9481384120686,114960,0,0,0.80185621892176273
2392500,11,1039.9481384120686,114960,0,0,0.80185621892176273
2392800,16,1039.9481384120686,114960,0,0,0.80185621892176273
2393100,21,1039.9481384120686,99839.999989999997,0,0,0.80185621892176273
2393400,2,1039.9481384120686,99839.999989999997,0,0,0.80185621892176273
2393700,7,1039.9481384120686,99839.999989999997,0,0,0.80185621892176273
2394000,12,1039.9481384120686,88920.000029999996,0,0,0.80185621892176273
2394300,17,1039.9481384120686,88920.000029999996,0,0,0.80185621892176273
2394600,22,1039.9481384120686,88920.000029999996,0,0,0.80185621892176273
2394900,3,1039.9481384120686,130080,0,0,0.80185621892176273
2395200,8,1039.9481384120686,130080,0,0,0.80185621892176273
2395500,13,1039.9481384120686,130080,0,0,0.80185621892176273
2395800,18,1039.9481384120686,152760,0,0,0.80185621892176273
2396100,23,1039.9481384120686,152760,0,0,0.80185621892176273
2396400,4,1039.9481384120686,152760,0,0,0.80185621892176273
2396700,9,1039.9481384120686,156960,0,0,0.80185621892176273
2397000,14,1039.9481384120686,156960,0,0,0.80185621892176273
2397300,19,1039.9481384120686,156960,0,0,0.80185621892176273
2397600,0,1039.9481384120686,157800,0,0,0.80185621892176273
2397900,5,1039.9481384120686,157800,0,0,0.80185621892176273
2398200,10,1039.9481384120686,157800,0,0,0.80185621892176273
2398500,15,1039.9481384120686,158640,0,0,0.80185621892176273
2398800,20,1039.9481384120686,158640,0,0,0.80185621892176273
2399100,1,1039.9481384120686,158640,0,0,0.80185621892176273
2399400,6,1039.9481384120686,157800,0,0,0.80185621892176273
2399700,11,1039.9481384120686,157800,0,0,0.80185621892176273
2400000,16,1039.9481384120686,157800,0,0,0.80185621892176273
2400300,21,1039.9481384120686,158640,0,0,0.80185621892176273
2400600,2,1039.9481384120686,158640,0,0,0.80185621892176273
2400900,7,1039.9481384120686,158640,0,0,0.80185621892176273
2401200,12,1039.9481384120686,158640,0,0,0.80185621892176273
2401500,17,1039.9481384120686,158640,0,0,0.80185621892176273
2401800,22,1039.9481384120686,158640,0,0,0.80185621892176273
2402100,3,1039.9481384120686,158640,0,0,0.80185621892176273
2402400,8,1039.9481384120686,158640,0,0,0.80185621892176273
2402700,13,1039.9481384120686,158640,0,0,0.80185621892176273
2403000,18,1039.9481384120686,157800,0,0,0.80185621892176273
2403300,23,1039.9481384120686,157800,0,0,0.80185621892176273
2403600,4,1039.9481384120686,157800,0,0,0.80185621892176273
2403900,9,1039.9481384120686,158640,0,0,0.80185621892176273
2404200,14,1039.9481384120686,158640,0,0,0.80185621892176273
2404500,19,1039.9481384120686,158640,0,0,0.80185621892176273
2404800,0,1039.9481384120686,158640,0,0,0.80185621892176273
2405100,5,1039.9481384120686,158640,0,0,0.80185621892176273
2405400,10,1039.9481384120686,158640,0,0,0.80185621892176273
2405700,15,1039.9481384120686,158640,0,0,0.80185621892176273
2406000,20,1039.9481384120686,158640,0,0,0.80185621892176273
2406300,1,1039.9481384120686,158640,0,0,0.80185621892176273
2406600,6,1039.9481384120686,157800,0,0,0.80185621892176273
2406900,11,1039.9481384120686,157800,0,0,0.80185621892176273
2407200,16,1039.9481384120686,157800,0,0,0.80185621892176273
2407500,21,1039.9481384120686,158640,0,0,0.80185621892176273
2407800,2,1039.9481384120686,158640,0,0,0.80185621892176273
2408100,7,1039.9481384120686,158640,0,0,0.80185621892176273
2408400,12,1039.9481384120686,158640,0,0,0.80185621892176273
2408700,17,1039.9481384120686,158640,0,0,0.80185621892176273
2409000,22,1039.9481384120686,158640,0,0,0.80185621892176273
2409300,3,1039.9481384120686,158640,0,0,0.80185621892176273
2409600,8,1039.9481384120686,158640,0,0,0.80185621892176273
2409900,13,1039.9481384120686,158640,0,0,0.80185621892176273
2410200,18,1039.9481384120686,157800,0,0,0.80185621892176273
2410500,23,1039.9481384120686,157800,0,0,0.80185621892176273
2410800,4,1039.9481384120686,157800,0,0,0.80185621892176273
2411100,9,1039.9481384120686,158640,0,0,0.80185621892176273
2411400,14,1039.9481384120686,158640,0,0,0.80185621892176273
2411700,19,1039.9481384120686,158640,0,0,0.80185621892176273
2412000,0,1039.9481384120686,158640,0,0,0.80185621892176273
2412300,5,1039.9481384120686,158640,0,0,0.80185621892176273
2412600,10,1039.9481384120686,158640,0,0,0.80185621892176273
2412900,15,1039.9481384120686,158640,0,0,0.80185621892176273
2413200,20,1039.9481384120686,158640,0,0,0.80185621892176273
2413500,1,1039.9481384120686,158640,0,0,0.80185621892176273
2413800,6,1039.9481384120686,157800,0,0,0.80185621892176273
2414100,11,1039.9481384120686,157800,0,0,0.80185621892176273
2414400,16,1039.9481384120686,157800,0,0,0.80185621892176273
2414700,21,1039.9481384120686,158640,0,0,0.80185621892176273
2415000,2,1039.9481384120686,158640,0,0,0.80185621892176273
2415300,7,1039.9481384120686,158640,0,0,0.80185621892176273
2415600,12,1039.9481384120686,158640,0,0,0.80185621892176273
2415900,17,1039.9481384120686,158640,0,0,0.80185621892176273
2416200,22,1039.9481384120686,158640,0,0,0.80185621892176273
2416500,3,1039.9481384120686,158640,0,0,0.80185621892176273
2416800,8,1039.9481384120686,158640,0,0,0.80185621892176273
2417100,13,1039.9481384120686,158640,0,0,0.80185621892176273
2417400,18,1039.9481384120686,157800,0,0,0.80185621892176273
2417700,23,1039.9481384120686,157800,0,0,0.80185621892176273
2418000,4,1039.9481384120686,157800,0,0,0.80185621892176273
2418300,9,1039.9481384120686,158640,0,0,0.80185621892176273
2418600,14,1039.9481384120686,158640,0,0,0.80185621892176273
2418900,19,1039.9481384120686,158640,0,0,0.80185621892176273
2419200,0,1039.9481384120686,158640,0,0,0.80185621892176273
2419500,5,1039.9481384120686,158640,0,0,0.80185621892176273
2419800,10,1039.9481384120686,158640,0,0,0.80185621892176273
2420100,15,1039.9481384120686,158640,0,0,0.80185621892176273
2420400,20,1039.9481384120686,158640,0,0,0.80185621892176273
2420700,1,1039.9481384120686,158640,0,0,0.80185621892176273
2421000,6,1039.9481384120686,158640,0,0,0.80185621892176273
2421300,11,1039.9481384120686,158640,0,0,0.80185621892176273
2421600,16,1039.9481384120686,158640,0,0,0.80185621892176273
2421900,21,1039.9481384120686,158640,0,0,0.80185621892176273
2422200,2,1039.9481384120686,158640,0,0,0.80185621892176273
2422500,7,1039.9481384120686,158640,0,0,0.80185621892176273
2422800,12,1039.9481384120686,158640,0,0,0.80185621892176273
2423100,17,1039.9481384120686,158640,0,0,0.80185621892176273
2423400,22,1039.9481384120686,158640,0,0,0.80185621892176273
2423700,3,1039.9481384120686,158640,0,0,0.80185621892176273
2424000,8,1039.9481384120686,158640,0,0,0.80185621892176273
2424300,13,1039.9481384120686,158640,0,0,0.80185621892176273
2424600,18,1039.9481384120686,158640,0,0,0.80185621892176273
2424900,23,1039.9481384120686,158640,0,0,0.80185621892176273
2425200,4,1039.9481384120686,158640,0,0,0.80185621892176273
2425500,9,1039.9481384120686,157800,0,0,0.80185621892176273
2425800,14,1039.9481384120686,157800,0,0,0.80185621892176273
2426100,19,1039.9481384120686,157800,0,0,0.80185621892176273
2426400,0,1039.9481384120686,158640,0,0,0.80185621892176273
2426700,5,1039.9481384120686,158640,0,0,0.80185621892176273
2427000,10,1039.9481384120686,158640,0,0,0.80185621892176273
2427300,15,1039.9481384120686,158640,0,0,0.80185621892176273
2427600,20,1039.9481384120686,158640,0,0,0.80185621892176273
2427900,1,1039.9481384120686,158640,0,0,0.80185621892176273
2428200,6,1039.9481384120686,158640,0,0,0.80185621892176273
2428500,11,1039.9481384120686,158640,0,0,0.80185621892176273
2428800,16,1039.9481384120686,158640,0,0,0.80185621892176273
2429100,21,1039.9481384120686,158640,0,0,0.80185621892176273
2429400,2,1039.9481384120686,158640,0,0,0.80185621892176273
2429700,7,1039.9481384120686,158640,0,0,0.80185621892176273
2430000,12,1039.9481384120686,157800,0,0,0.80185621892176273
2430300,17,1039.9481384120686,157800,0,0,0.80185621892176273
2430600,22,1039.9481384120686,157800,0,0,0.80185621892176273
2430900,3,1039.9481384120686,158640,0,0,0.80185621892176273
2431200,8,1039.9481384120686,158640,0,0,0.80185621892176273
2431500,13,1039.9481384120686,158640,0,0,0.80185621892176273
2431800,18,1039.9481384120686,158640,0,0,0.80185621892176273
2432100,23,1039.9481384120686,158640,0,0,0.80185621892176273
2432400,4,1039.9481384120686,158640,0,0,0.80185621892176273
2432700,9,1039.9481384120686,157800,0,0,0.80185621892176273
2433000,14,1039.9481384120686,157800,0,0,0.80185621892176273
2433300,19,1039.9481384120686,157800,0,0,0.80185621892176273
2433600,0,1039.9481384120686,158640,0,0,0.80185621892176273
2433900,5,1039.9481384120686,158640,0,0,0.80185621892176273
2434200,10,1039.9481384120686,158640,0,0,0.80185621892176273
2434500,15,1039.9481384120686,158640,0,0,0.80185621892176273
2434800,20,1039.9481384120686,158640,0,0,0.80185621892176273
2435100,1,1039.9481384120686,158640,0,0,0.80185621892176273
2435400,6,1039.9481384120686,157800,0,0,0.80185621892176273
2435700,11,1039.9481384120686,157800,0,0,0.80185621892176273
2436000,16,1039.9481384120686,157800,0,0,0.80185621892176273
2436300,21,1039.9481384120686,158640,0,0,0.80185621892176273
2436600,2,1039.9481384120686,158640,0,0,0.80185621892176273
2436900,7,1039.9481384120686,158640,0,0,0.80185621892176273
2437200,12,1039.9481384120686,158640,0,0,0.80185621892176273
2437500,17,1039.9481384120686,158640,0,0,0.80185621892176273
2437800,22,1039.9481384120686,158640,0,0,0.80185621892176273
2438100,3,1039.9481384120686,160320,0,0,0.80185621892176273
2438400,8,1039.9481384120686,160320,0,0,0.80185621892176273
2438700,13,1039.9481384120686,160320,0,0,0.80185621892176273
2439000,18,1039.9481384120686,162000,0,0,0.80185621892176273
2439300,23,1039.9481384120686,162000,0,0,0.80185621892176273
2439600,4,1039.9481384120686,162000,0,0,0.80185621892176273
2439900,9,1039.9481384120686,162000,0,0,0.80185621892176273
2440200,14,1039.9481384120686,162000,0,0,0.80185621892176273
2440500,19,1039.9481384120686,162000,0,0,0.80185621892176273
2440800,0,1039.9481384120686,162000,0,0,0.80185621892176273
2441100,5,1039.9481384120686,162000,0,0,0.80185621892176273
2441400,10,1039.9481384120686,162000,0,0,0.80185621892176273
2441700,15,1039.9481384120686,162000,0,0,0.80185621892176273
2442000,20,1039.9481384120686,162000,0,0,0.80185621892176273
2442300,1,1039.9481384120686,162000,0,0,0.80185621892176273
2442600,6,1039.9481384120686,162000,0,0,0.80185621892176273
2442900,11,1039.9481384120686,162000,0,0,0.80185621892176273
2443200,16,1039.9481384120686,162000,0,0,0.80185621892176273
2443500,21,1039.9481384120686,162000,0,0,0.80185621892176273
2443800,2,1039.9481384120686,162000,0,0,0.80185621892176273
2444100,7,1039.9481384120686,162000,0,0,0.80185621892176273
2444400,12,1039.9481384120686,162000,0,0,0.80185621892176273
2444700,17,1039.9481384120686,162000,0,0,0.80185621892176273
2445000,22,1039.9481384120686,162000,0,0,0.80185621892176273
2445300,3,1039.9481384120686,162000,0,0,0.80185621892176273
2445600,8,1039.9481384120686,162000,0,0,0.80185621892176273
2445900,13,1039.9481384120686,162000,0,0,0.80185621892176273
2446200,18,1039.9481384120686,162000,0,0,0.80185621892176273
2446500,23,1039.9481384120686,162000,0,0,0.80185621892176273
2446800,4,1039.9481384120686,162000,0,0,0.80185621892176273
2447100,9,1039.9481384120686,162000,0,0,0.80185621892176273
2447400,14,1039.9481384120686,162000,0,0,0.80185621892176273
2447700,19,1039.9481384120686,162000,0,0,0.80185621892176273
2448000,0,1039.9481384120686,162000,0,0,0.80185621892176273
2448300,5,1039.9481384120686,162000,0,0,0.80185621892176273
2448600,10,1039.9481384120686,162000,0,0,0.80185621892176273
2448900,15,1039.9481384120686,162000,0,0,0.80185621892176273
2449200,20,1039.9481384120686,162000,0,0,0.80185621892176273
2449500,1,1039.9481384120686,162000,0,0,0.80185621892176273
2449800,6,1039.9481384120686,162000,0,0,0.80185621892176273
2450100,11,1039.9481384120686,162000,0,0,0.80185621892176273
2450400,16,1039.9481384120686,162000,0,0,0.80185621892176273
2450700,21,1039.9481384120686,162000,0,0,0.80185621892176273
2451000,2,1039.9481384120686,162000,0,0,0.80185621892176273
2451300,7,1039.9481384120686,162000,0,0,0.80185621892176273
2451600,12,1039.9481384120686,162000,0,0,0.80185621892176273
2451900,17,1039.9481384120686,162000,0,0,0.80185621892176273
2452200,22,1039.9481384120686,162000,0,0,0.80185621892176273
2452500,3,1039.9481384120686,162000,0,0,0.80185621892176273
2452800,8,1039.9481384120686,162000,0,0,0.80185621892176273
2453100,13,1039.9481384120686,162000,0,0,0.80185621892176273
2453400,18,1039.9481384120686,162000,0,0,0.80185621892176273
2453700,23,1039.9481384120686,162000,0,0,0.80185621892176273
2454000,4,1039.9481384120686,162000,0,0,0.80185621892176273
2454300,9,1039.9481384120686,162000,0,0,0.80185621892176273
2454600,14,1039.9481384120686,162000,0,0,0.80185621892176273
2454900,19,1039.9481384120686,162000,0,0,0.80185621892176273
2455200,0,1039.9481384120686,162000,0,0,0.80185621892176273
2455500,5,1039.9481384120686,162000,0,0,0.80185621892176273
2455800,10,1039.9481384120686,162000,0,0,0.80185621892176273
2456100,15,1039.9481384120686,162000,0,0,0.80185621892176273
2456400,20,1039.9481384120686,162000,0,0,0.80185621892176273
2456700,1,1039.9481384120686,162000,0,0,0.80185621892176273
2457000,6,1039.9481384120686,162000,0,0,0.80185621892176273
2457300,11,1039.9481384120686,162000,0,0,0.80185621892176273
2457600,16,1039.9481384120686,162000,0,0,0.80185621892176273
2457900,21,1039.9481384120686,162000,0,0,0.80185621892176273
2458200,2,1039.9481384120686,162000,0,0,0.80185621892176273
2458500,7,1039.9481384120686,162000,0,0,0.80185621892176273
2458800,12,1039.9481384120686,162000,0,0,0.80185621892176273
2459100,17,1039.9481384120686,162000,0,0,0.80185621892176273
2459400,22,1039.9481384120686,162000,0,0,0.80185621892176273
2459700,3,1039.9481384120686,162000,0,0,0.80185621892176273
2460000,8,1039.9481384120686,162000,0,0,0.80185621892176273
2460300,13,1039.9481384120686,162000,0,0,0.80185621892176273
2460600,18,1039.9481384120686,162000,0,0,0.80185621892176273
2460900,23,1039.9481384120686,162000,0,0,0.80185621892176273
2461200,4,1039.9481384120686,162000,0,0,0.80185621892176273
2461500,9,1039.9481384120686,162000,0,0,0.80185621892176273
2461800,14,1039.9481384120686,162000,0,0,0.80185621892176273
2462100,19,1039.9481384120686,162000,0,0,0.80185621892176273
2462400,0,1039.9481384120686,162000,0,0,0.80185621892176273
2462700,5,1039.9481384120686,162000,0,0,0.80185621892176273
2463000,10,1039.9481384120686,162000,0,0,0.80185621892176273
2463300,15,1039.9481384120686,162000,0,0,0.80185621892176273
2463600,20,1039.9481384120686,162000,0,0,0.80185621892176273
2463900,1,1039.9481384120686,162000,0,0,0.80185621892176273
2464200,6,1039.9481384120686,162000,0,0,0.80185621892176273
2464500,11,1039.9481384120686,162000,0,0,0.80185621892176273
2464800,16,1039.9481384120686,162000,0,0,0.80185621892176273
2465100,21,1039.9481384120686,162000,0,0,0.80185621892176273
2465400,2,1039.9481384120686,162000,0,0,0.80185621892176273
2465700,7,1039.9481384120686,162000,0,0,0.80185621892176273
2466000,12,1039.9481384120686,162000,0,0,0.80185621892176273
2466300,17,1039.9481384120686,162000,0,0,0.80185621892176273
2466600,22,1039.9481384120686,162000,0,0,0.80185621892176273
2466900,3,1039.9481384120686,162000,0,0,0.80185621892176273
2467200,8,1039.9481384120686,162000,0,0,0.80185621892176273
2467500,13,1039.9481384120686,162000,0,0,0.80185621892176273
2467800,18,1039.9481384120686,162000,0,0,0.80185621892176273
2468100,23,1039.9481384120686,162000,0,0,0.80185621892176273
